meta_id,post_id,meta_key,meta_value
172853,14804,equipment_amp_trekking_gears,"<ul>
<li data-section-id=""1xy921b"" data-start=""1849"" data-end=""1886"">
<p data-start=""1851"" data-end=""1886"">Daypack and duffel bag for porter</p>
</li>
<li data-section-id=""11kpn0j"" data-start=""1887"" data-end=""1927"">
<p data-start=""1889"" data-end=""1927"">Trekking boots and comfortable shoes</p>
</li>
<li data-section-id=""1csvoxv"" data-start=""1928"" data-end=""1975"">
<p data-start=""1930"" data-end=""1975"">Warm clothing, down jacket, gloves, and hat</p>
</li>
<li data-section-id=""qh8m02"" data-start=""1976"" data-end=""2019"">
<p data-start=""1978"" data-end=""2019"">Sunglasses, sunscreen, and water bottle</p>
</li>
<li data-section-id=""nqv3b8"" data-start=""2020"" data-end=""2070"">
<p data-start=""2022"" data-end=""2070"">Sleeping bag (if preferred over lodge bedding)</p>
</li>
<li data-section-id=""ej4cmv"" data-start=""2071"" data-end=""2116"">
<p data-start=""2073"" data-end=""2116"">Trekking poles (optional but recommended)</p>
</li>
<li data-section-id=""1vag7xt"" data-start=""2117"" data-end=""2156"">
<p data-start=""2119"" data-end=""2156"">Personal medications and toiletries</p>
</li>
</ul>
"
172854,14804,gallery,"531,6877,6043"
172855,14804,route-map,
172856,14804,rate,4.5
172857,14804,r,29
172858,14804,itinerary_detail,"a:16:{s:6:""item-0"";a:8:{s:12:""heading-trek"";s:48:""Day 1: Arrival in Kathmandu (1,350 m / 4,429 ft)"";s:11:""description"";s:306:""Upon arrival at Tribhuvan International Airport, you will be transferred to your hotel in Kathmandu. The rest of the day is free to relax or explore the city. In the evening, the trekking guide will meet you for a detailed briefing, including trek preparation, equipment check, and Nepal travel guidelines."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:41:""Tribhuvan International Airport (1,350 m)"";s:21:""day_wise_ending_point"";s:25:""Kathmandu Hotel (1,350 m)"";s:17:""day_wise_distance"";s:12:""Approx. 6 km"";s:12:""daywise_hour"";s:21:""30–45 minutes drive"";s:14:""important_note"";s:157:""Ensure your trekking gear and documents are ready. Kathmandu is the last place to purchase or rent any missing equipment before starting the Dolpo adventure."";}s:6:""item-1"";a:8:{s:12:""heading-trek"";s:47:""Day 2: Kathmandu → Nepalgunj (150 m / 492 ft)"";s:11:""description"";s:256:""Today we take a short domestic flight from Kathmandu to Nepalgunj in western Nepal. Upon arrival, you will be transferred to your hotel. Nepalgunj is a gateway for western and far-western Nepal treks and provides a glimpse of Terai culture and plains life."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:19:""Kathmandu (1,350 m)"";s:21:""day_wise_ending_point"";s:17:""Nepalgunj (150 m)"";s:17:""day_wise_distance"";s:23:""Approx. 500 km (flight)"";s:12:""daywise_hour"";s:37:""1 hour flight + 15–20 minutes drive"";s:14:""important_note"";s:136:""Domestic flights in Nepal may be delayed due to weather. Keep essentials in your hand luggage and remain flexible with flight schedules."";}s:6:""item-2"";a:8:{s:12:""heading-trek"";s:58:""Day 3: Nepalgunj → Jhupal → Dunai (2,850 m / 9,350 ft)"";s:11:""description"";s:285:""Early morning, we fly from Nepalgunj to Jhupal. From Jhupal, the trek begins toward Dunai along forested trails and small villages. The path gradually climbs through hills and farmland before reaching the district headquarters of Dolpo. Overnight stay in a lodge or tea house in Dunai."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:16:""Jhupal (2,320 m)"";s:21:""day_wise_ending_point"";s:15:""Dunai (2,850 m)"";s:17:""day_wise_distance"";s:13:""Approx. 12 km"";s:12:""daywise_hour"";s:16:""4–5 hours trek"";s:14:""important_note"";s:111:""The trail includes moderate climbs. Stay hydrated and pace yourself while adjusting to the increasing altitude."";}s:6:""item-3"";a:8:{s:12:""heading-trek"";s:45:""Day 4: Dunai → Tarakot (2,543 m / 8,343 ft)"";s:11:""description"";s:248:""The trail descends slightly from Dunai into the valley before gently ascending toward Tarakot. This day passes through forests, traditional villages, and terraced farmland. Tarakot is a small village providing overnight accommodation in tea houses."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:15:""Dunai (2,850 m)"";s:21:""day_wise_ending_point"";s:17:""Tarakot (2,543 m)"";s:17:""day_wise_distance"";s:13:""Approx. 14 km"";s:12:""daywise_hour"";s:17:"" 5–6 hours trek"";s:14:""important_note"";s:115:""Altitude remains moderate, but walking poles may help on descending sections. Keep your backpack light for comfort."";}s:6:""item-4"";a:8:{s:12:""heading-trek"";s:46:""Day 5: Tarakot → Laini (3,160 m / 10,367 ft)"";s:11:""description"";s:259:""The trail today climbs steadily through alpine valleys and mixed forest. Laini is a small Dolpo settlement with stone houses and guesthouses. Trekkers will enjoy the scenic views of the surrounding mountains and glimpse traditional Dolpo life along the trail."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:17:""Tarakot (2,543 m)"";s:21:""day_wise_ending_point"";s:15:""Laini (3,160 m)"";s:17:""day_wise_distance"";s:13:""Approx. 12 km"";s:12:""daywise_hour"";s:16:""6–7 hours trek"";s:14:""important_note"";s:112:""Altitude gain is significant today. Walk at a steady pace, and take regular short breaks to aid acclimatization."";}s:6:""item-5"";a:8:{s:12:""heading-trek"";s:49:""Day 6: Laini → Nawar Pani (3,545 m / 11,627 ft)"";s:11:""description"";s:233:""The trail ascends through alpine terrain with views of rugged hills and distant peaks. Nawar Pani is a small cluster of tea houses located near high pastures. The village is ideal for a night stop before entering higher alpine zones."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:15:""Laini (3,160 m)"";s:21:""day_wise_ending_point"";s:20:""Nawar Pani (3,545 m)"";s:17:""day_wise_distance"";s:13:""Approx. 10 km"";s:12:""daywise_hour"";s:16:""6–7 hours trek"";s:14:""important_note"";s:119:""Temperatures are colder at higher altitude. Carry warm clothing and protect yourself from sun exposure during the hike."";}s:6:""item-6"";a:8:{s:12:""heading-trek"";s:53:""Day 7: Nawar Pani → Dho Tarap (4,090 m / 13,419 ft)"";s:11:""description"";s:264:""Today is a steep climb into the high Dolpo region. The trail passes through open alpine valleys and yak grazing areas. Dho Tarap is one of the largest Dolpo villages, featuring traditional stone houses and Buddhist monasteries. Overnight stay in local guesthouses."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:20:""Nawar Pani (3,545 m)"";s:21:""day_wise_ending_point"";s:19:""Dho Tarap (4,090 m)"";s:17:""day_wise_distance"";s:13:""Approx. 12 km"";s:12:""daywise_hour"";s:16:""6–7 hours trek"";s:14:""important_note"";s:115:""High altitude begins here. Trek slowly, drink plenty of water, and avoid overexertion to prevent altitude sickness."";}s:6:""item-7"";a:8:{s:12:""heading-trek"";s:61:""Day 8: Acclimatization Day at Dho Tarap (4,090 m / 13,419 ft)"";s:11:""description"";s:217:""A full rest and acclimatization day in Dho Tarap. You may take short hikes around the village or visit local monasteries. Proper acclimatization today ensures a safe ascent to the Numa La Base Camp in the coming days."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:19:""Dho Tarap (4,090 m)"";s:21:""day_wise_ending_point"";s:19:""Dho Tarap (4,090 m)"";s:17:""day_wise_distance"";s:19:""Dho Tarap (4,090 m)"";s:12:""daywise_hour"";s:21:""Optional short hikes "";s:14:""important_note"";s:129:""Avoid strenuous activity. Drink enough water, eat light meals, and get sufficient rest to help your body adjust to high altitude."";}s:6:""item-8"";a:8:{s:12:""heading-trek"";s:60:""Day 9: Dho Tarap → Numa La Base Camp (4,440 m / 14,567 ft)"";s:11:""description"";s:242:""The trek continues through high alpine valleys toward Numa La Base Camp. You will experience rugged mountain landscapes, glacial moraines, and dramatic cliffside trails. Numa La Base Camp provides a perfect viewpoint of the surrounding peaks."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:19:""Dho Tarap (4,090 m)"";s:21:""day_wise_ending_point"";s:27:""Numa La Base Camp (4,440 m)"";s:17:""day_wise_distance"";s:13:""Approx. 10 km"";s:12:""daywise_hour"";s:16:""5–6 hours trek"";s:14:""important_note"";s:101:""Weather is unpredictable. Carry warm layers and trekking poles to navigate rocky or icy paths safely."";}s:6:""item-9"";a:8:{s:12:""heading-trek"";s:63:""Day 10: Numa La Base Camp → Pelung Tang (4,465 m / 14,649 ft)"";s:11:""description"";s:224:""The trail continues along glacial valleys and high ridges. Pelung Tang is a small campsite area near high pastures. Trekkers enjoy panoramic views of surrounding peaks and glaciers along this relatively short but steep trek."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:27:""Numa La Base Camp (4,440 m)"";s:21:""day_wise_ending_point"";s:21:""Pelung Tang (4,465 m)"";s:17:""day_wise_distance"";s:12:""Approx. 8 km"";s:12:""daywise_hour"";s:16:""4–5 hours trek"";s:14:""important_note"";s:124:""High-altitude conditions require walking slowly and monitoring for signs of altitude sickness. Carry adequate warm clothing."";}s:7:""item-10"";a:8:{s:12:""heading-trek"";s:56:""Day 11: Pelung Tang → Dajok Tang (4,080 m / 13,386 ft)"";s:11:""description"";s:218:""Today we descend slightly toward Dajok Tang, a remote campsite area surrounded by alpine scenery. The trail passes yak pastures, small streams, and rocky paths. Overnight stay in tents or local tea houses if available."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:21:""Pelung Tang (4,465 m)"";s:21:""day_wise_ending_point"";s:20:""Dajok Tang (4,080 m)"";s:17:""day_wise_distance"";s:12:""Approx. 9 km"";s:12:""daywise_hour"";s:16:""5–6 hours trek"";s:14:""important_note"";s:110:""Descending at high altitude can still be challenging. Use trekking poles to reduce stress on knees and ankles."";}s:7:""item-11"";a:8:{s:12:""heading-trek"";s:68:""Day 12: Dajok Tang → Ringmo / Phoksundo Lake (3,600 m / 11,811 ft)"";s:11:""description"";s:273:""The trail descends gradually into the picturesque Phoksundo Lake area. Ringmo village lies on the shore of the turquoise lake, surrounded by forests and cliffs. The village provides tea house accommodation and offers views of the lake, which is sacred in the local culture."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:20:""Dajok Tang (4,080 m)"";s:21:""day_wise_ending_point"";s:33:""Ringmo / Phoksundo Lake (3,600 m)"";s:17:""day_wise_distance"";s:13:""Approx. 10 km"";s:12:""daywise_hour"";s:16:""5–6 hours trek"";s:14:""important_note"";s:119:""The lake area can be cold, especially in the morning and evening. Carry warm layers and respect local cultural customs."";}s:7:""item-12"";a:8:{s:12:""heading-trek"";s:67:""Day 13: Acclimatization Day at Phoksundo Lake (3,612 m / 11,847 ft)"";s:11:""description"";s:186:""A rest day to explore Phoksundo Lake and Ringmo village. Optional short hikes around the lake, village, and nearby cliffs. Enjoy photography and interaction with the local Dolpo culture."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:33:""Ringmo / Phoksundo Lake (3,612 m)"";s:21:""day_wise_ending_point"";s:33:""Ringmo / Phoksundo Lake (3,612 m)"";s:17:""day_wise_distance"";s:20:""Optional short hikes"";s:12:""daywise_hour"";s:17:""Light exploration"";s:14:""important_note"";s:121:""Avoid strenuous activity. Weather can change quickly; carry warm clothing and stay prepared for sudden temperature drops."";}s:7:""item-13"";a:8:{s:12:""heading-trek"";s:55:""Day 14: Phoksundo Lake → Shyanta (2,520 m / 8,268 ft)"";s:11:""description"";s:185:""The trail descends through forested valleys, cliffs, and terraced farmland. Shyanta is a small settlement offering overnight accommodation and the chance to experience rural Dolpo life."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:33:""Ringmo / Phoksundo Lake (3,612 m)"";s:21:""day_wise_ending_point"";s:17:""Shyanta (2,520 m)"";s:17:""day_wise_distance"";s:13:""Approx. 12 km"";s:12:""daywise_hour"";s:16:""6–7 hours trek"";s:14:""important_note"";s:102:""Steep downhill sections can be tough on knees. Trekking poles are recommended for support and balance."";}s:7:""item-14"";a:8:{s:12:""heading-trek"";s:47:""Day 15: Shyanta → Jhupal (2,320 m / 7,612 ft)"";s:11:""description"";s:179:""The trail continues descending through scenic valleys, villages, and forests back to Jhupal. This village provides a comfortable resting place before the flight back to Nepalgunj."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:17:""Shyanta (2,520 m)"";s:21:""day_wise_ending_point"";s:16:""Jhupal (2,320 m)"";s:17:""day_wise_distance"";s:13:""Approx. 12 km"";s:12:""daywise_hour"";s:16:""5–6 hours trek"";s:14:""important_note"";s:124:""Ensure your trekking gear is packed and ready for the flight the next day. Take precautions on descending trails for safety."";}s:7:""item-15"";a:8:{s:12:""heading-trek"";s:63:""Day 16: Jhupal → Nepalgunj → Kathmandu (1,350 m / 4,429 ft)"";s:11:""description"";s:209:""Morning flight from Jhupal to Nepalgunj, then connecting flight back to Kathmandu. Upon arrival, transfer to your hotel in Kathmandu. The rest of the day is free for relaxation or shopping in the capital city."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:16:""Jhupal (2,320 m)"";s:21:""day_wise_ending_point"";s:25:""Kathmandu Hotel (1,350 m)"";s:17:""day_wise_distance"";s:21:""Approx. 500 km flight"";s:12:""daywise_hour"";s:55:""50 min flight + 1 hr connecting flight + hotel transfer"";s:14:""important_note"";s:149:""Domestic flight schedules may be affected by weather conditions. Keep essentials handy in your hand luggage and remain flexible for possible changes."";}}"
172859,14804,group_size_costing_setup,"a:3:{s:6:""item-0"";a:3:{s:13:""number_prefex"";s:8:""2 _4_pax"";s:15:""cost_per_person"";s:4:""1599"";s:10:""group_type"";s:12:""small _group"";}s:6:""item-1"";a:3:{s:13:""number_prefex"";s:7:""5_9_pax"";s:15:""cost_per_person"";s:4:""2150"";s:10:""group_type"";s:12:""small _group"";}s:6:""item-2"";a:3:{s:13:""number_prefex"";s:11:""10_plus_pax"";s:15:""cost_per_person"";s:4:""6789"";s:10:""group_type"";s:12:""small _group"";}}"
180322,14804,_flyup_ctl_views,31
180323,14804,_flyup_ctl_views_daily,"a:24:{s:10:""2026-06-18"";i:2;s:10:""2026-06-19"";i:1;s:10:""2026-06-22"";i:1;s:10:""2026-07-03"";i:1;s:10:""2026-07-04"";i:1;s:10:""2026-07-06"";i:2;s:10:""2026-07-07"";i:1;s:10:""2026-07-15"";i:1;s:10:""2026-07-16"";i:1;s:10:""2026-07-22"";i:2;s:10:""2026-07-26"";i:1;s:10:""2026-08-01"";i:1;s:10:""2026-08-04"";i:1;s:10:""2026-08-06"";i:1;s:10:""2026-08-08"";i:1;s:10:""2026-08-11"";i:1;s:10:""2026-08-16"";i:2;s:10:""2026-08-17"";i:1;s:10:""2026-08-19"";i:1;s:10:""2026-08-20"";i:1;s:10:""2026-08-26"";i:1;s:10:""2026-08-27"";i:1;s:10:""2026-08-29"";i:4;s:10:""2026-08-30"";i:1;}"
180562,14804,_ftac_altitude_rows,a:0:{}
180563,14804,_ftb_duration,
180564,14804,_ftb_regular_price,
180565,14804,_ftb_costing_rows,"a:3:{i:0;a:3:{s:9:""pax_label"";s:7:""2-4 Pax"";s:10:""group_type"";s:11:""Small Group"";s:15:""cost_per_person"";s:4:""1599"";}i:1;a:3:{s:9:""pax_label"";s:7:""5-9 Pax"";s:10:""group_type"";s:11:""Small Group"";s:15:""cost_per_person"";s:4:""2150"";}i:2;a:3:{s:9:""pax_label"";s:7:""10+ Pax"";s:10:""group_type"";s:11:""Small Group"";s:15:""cost_per_person"";s:4:""6789"";}}"
180566,14804,_ftb_fixed_departures,a:0:{}
187560,14804,_flyup_seo_title,"Lower Dolpo & Phoksundo Lake Trek – 16 Days"
187561,14804,_flyup_seo_description,"Lower Dolpo & Phoksundo Lake Trek offers a remote Himalayan adventure with turquoise lakes, dramatic landscapes, Tibetan culture, and mountain villages."
187562,14804,_flyup_seo_focus_keyphrase,"Lower Dolpo & Phoksundo Lake Trek"
187563,14804,_flyup_seo_setup_score,97
176125,14886,_edit_lock,1787388840:15
176126,14886,_edit_last,15
176127,14886,price,$1599
176128,14886,duration,"14 days"
176129,14886,start_at,Kathmandu
176130,14886,trekking-grade,"Moderate to Challenging"
176131,14886,accommodation,"Hotel in Kathmandu &amp; Teahouses During Trek"
176132,14886,max-altitude,"Gokyo Ri (5,360 m / 17,585 ft)"
176133,14886,best-time,"Spring (March–Jun) &amp; Autumn (September–December)"
176134,14886,meals-bld,B.L.D
176135,14886,activity,Trekking
176136,14886,end_at,Kathmandu
176137,14886,highlight,"<ul>
<li>Scenic mountain flight between Kathmandu and Lukla</li>
<li>Explore the vibrant Sherpa town of Namche Bazaar</li>
<li>Acclimatization hike with stunning Himalayan views</li>
<li>Trek through peaceful and less-crowded Gokyo Valley</li>
<li>Visit the magnificent Gokyo Lakes</li>
<li>Sunrise hike to Gokyo Ri (5,360 m)</li>
<li>Panoramic views of Everest, Lhotse, Makalu, and Cho Oyu</li>
<li>Experience authentic Sherpa culture and hospitality</li>
<li>Walk alongside the massive Ngozumpa Glacier</li>
<li>Comfortable airport-to-airport service in Nepal</li>
</ul>
"
176138,14886,package_include,"<ul>
<li>Airport pick-up and drop-off services in Kathmandu.</li>
<li>All ground transportation as per the itinerary.</li>
<li>Two nights hotel accommodation in Kathmandu on a twin-sharing basis with breakfast.</li>
<li>Domestic flight ticket from Kathmandu to Lukla and Lukla to Kathmandu.</li>
<li>Sagarmatha National Park Entry Permit.</li>
<li>Khumbu Pasang Lhamu Rural Municipality Permit.</li>
<li>Experienced, government-licensed English-speaking trekking guide.</li>
<li>Porter service (one porter for every two trekkers).</li>
<li>All guide and porter expenses, including meals, accommodation, salary, insurance, and transportation.</li>
<li>Teahouse accommodation during the trek on a twin-sharing basis.</li>
<li>Three meals a day (breakfast, lunch, and dinner) during the trek.</li>
<li>First aid medical kit carried by the guide.</li>
<li>All applicable government taxes and service charges.</li>
</ul>
"
176139,14886,package_exclude,"<ul>
<li>International airfare to and from Nepal.</li>
<li>Nepal entry visa fees.</li>
<li>Travel and rescue insurance.</li>
<li>Personal trekking equipment and gear.</li>
<li>Lunch and dinner in Kathmandu.</li>
<li>Additional hotel nights in Kathmandu due to early arrival, late departure, or flight delays.</li>
<li>Personal expenses such as laundry, telephone calls, internet, hot showers, charging devices, and drinks.</li>
<li>Bottled water, soft drinks, alcoholic beverages, and snacks.</li>
<li>Tips for guides, porters, and support staff.</li>
<li>Emergency evacuation and rescue expenses.</li>
<li>Costs arising from flight delays, cancellations, natural disasters, political disturbances, or unforeseen circumstances beyond our control.</li>
<li>Any services not specifically mentioned in the ""Package Includes"" section.</li>
</ul>
"
176140,14886,equipment_amp_trekking_gears,"<div class=""qMYqUG_convSearchResultHighlightRoot"">
<div class="""" data-turn-id-container=""request-WEB:09004f46-8f67-45b2-ae2a-fe3ef4911786-2"" data-is-intersecting=""true"">
<section class=""text-token-text-primary w-full focus:outline-none has-data-writing-block:pointer-events-none [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto R6Vx5W_threadScrollVars scroll-mb-[calc(var(--scroll-root-safe-area-inset-bottom,0px)+var(--thread-response-height))] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:09004f46-8f67-45b2-ae2a-fe3ef4911786-2"" data-turn-id-container=""request-WEB:09004f46-8f67-45b2-ae2a-fe3ef4911786-2"" data-testid=""conversation-turn-6"" data-scroll-anchor=""false"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:var(--thread-content-margin-xs,calc(var(--spacing)*4))] @w-sm/main:[--thread-content-margin:var(--thread-content-margin-sm,calc(var(--spacing)*6))] @w-lg/main:[--thread-content-margin:var(--thread-content-margin-lg,calc(var(--spacing)*16))] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] @w-lg/main:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"">
<div class=""flex max-w-full flex-col gap-4 grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal outline-none keyboard-focused:focus-ring [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""acfffa9d-e9e4-48ec-ac6d-1ba2d90e3bc2"" data-message-model-slug=""gpt-5-5"" data-turn-start-message=""true"">
<div class=""flex w-full flex-col gap-1 empty:hidden"">
<div class=""markdown prose dark:prose-invert wrap-break-word w-full dark markdown-new-styling"">
<h4 data-start=""57"" data-end=""80"">🎒 Backpack &amp; Bags</h4>
<ul data-start=""81"" data-end=""134"">
<li data-section-id=""1guau1w"" data-start=""81"" data-end=""102"">Duffel bag (60–80L)</li>
<li data-section-id=""66vgdu"" data-start=""103"" data-end=""121"">Daypack (25–35L)</li>
<li data-section-id=""15d4y9d"" data-start=""122"" data-end=""134"">Rain cover</li>
</ul>
<h4 data-start=""136"" data-end=""152"">👕 Clothing</h4>
<ul data-start=""153"" data-end=""317"">
<li data-section-id=""18kis2u"" data-start=""153"" data-end=""178"">Trekking T-shirts (2–3)</li>
<li data-section-id=""17x2whl"" data-start=""179"" data-end=""205"">Trekking pants (2 pairs)</li>
<li data-section-id=""ht9c86"" data-start=""206"" data-end=""227"">Thermal base layers</li>
<li data-section-id=""4ccdyu"" data-start=""228"" data-end=""243"">Fleece jacket</li>
<li data-section-id=""108ul6w"" data-start=""244"" data-end=""257"">Down jacket</li>
<li data-section-id=""x46bqt"" data-start=""258"" data-end=""285"">Waterproof jacket &amp; pants</li>
<li data-section-id=""1gmos76"" data-start=""286"" data-end=""308"">Warm hat and sun hat</li>
<li data-section-id=""1xfofe4"" data-start=""309"" data-end=""317"">Gloves</li>
</ul>
<h4 data-start=""319"" data-end=""335"">👞 Footwear</h4>
<ul data-start=""336"" data-end=""431"">
<li data-section-id=""1lca0sf"" data-start=""336"" data-end=""363"">Waterproof trekking boots</li>
<li data-section-id=""1jhchx8"" data-start=""364"" data-end=""384"">Camp shoes/sandals</li>
<li data-section-id=""1brc45i"" data-start=""385"" data-end=""413"">Trekking socks (4–5 pairs)</li>
<li data-section-id=""1mfsepp"" data-start=""414"" data-end=""431"">Warm wool socks</li>
</ul>
<h4 data-start=""433"" data-end=""459"">🥾 Trekking Equipment</h4>
<ul data-start=""460"" data-end=""582"">
<li data-section-id=""bvyvto"" data-start=""460"" data-end=""491"">Sleeping bag (-10°C to -15°C)</li>
<li data-section-id=""jpijbi"" data-start=""492"" data-end=""508"">Trekking poles</li>
<li data-section-id=""1s6undc"" data-start=""509"" data-end=""519"">Headlamp</li>
<li data-section-id=""5c7vo5"" data-start=""520"" data-end=""556"">Water bottles or hydration bladder</li>
<li data-section-id=""11rfapo"" data-start=""557"" data-end=""569"">Sunglasses</li>
<li data-section-id=""dluokx"" data-start=""570"" data-end=""582"">Power bank</li>
</ul>
<h4 data-start=""584"" data-end=""606"">🧴 Personal Items</h4>
<ul data-start=""607"" data-end=""718"">
<li data-section-id=""10pl9xo"" data-start=""607"" data-end=""618"">Sunscreen</li>
<li data-section-id=""1voh31b"" data-start=""619"" data-end=""629"">Lip balm</li>
<li data-section-id=""l5061k"" data-start=""630"" data-end=""652"">Personal medications</li>
<li data-section-id=""1h5dihr"" data-start=""653"" data-end=""674"">Basic first-aid kit</li>
<li data-section-id=""8yarze"" data-start=""675"" data-end=""687"">Toiletries</li>
<li data-section-id=""k8zdnf"" data-start=""688"" data-end=""718"">Wet wipes and hand sanitizer</li>
</ul>
<p data-start=""720"" data-end=""855"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""720"" data-end=""732"">❄️ Note:</strong> Temperatures at Gokyo and Gokyo Ri can drop below freezing, so warm layers and a good sleeping bag are highly recommended.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""></div>
</div>
</div>
</div>
</section>
</div>
</div>
<div class=""pointer-events-none -mt-px h-px translate-y-[calc(var(--scroll-root-safe-area-inset-bottom)-14*var(--spacing))]"" aria-hidden=""true""></div>
"
176141,14886,gallery,
176142,14886,route-map,
176143,14886,rate,
176144,14886,r,
